Temperature,Soil,Light,Humid,Rainfall,Label
22.76,2,1,77.2,221.8,Mawar
26.35,3,1,71.82,211.72,Mawar
23.29,1,1,76.04,207.5,Mawar
25.43,3,1,71.77,161.41,Mawar
27.27,3,1,72.89,140.42,Mawar
26.85,2,1,73.83,145.08,Mawar
17.83,2,1,77.04,131.74,Mawar
16.11,2,1,73.07,162.13,Mawar
25.24,3,1,78.16,129.39,Mawar
26.2,1,1,80.87,191.41,Mawar
19.27,2,1,73.23,181.38,Mawar
29.47,3,1,73.72,137.09,Mawar
26.62,3,1,74.6,133.49,Mawar
23.17,3,1,79.66,225.42,Mawar
17.36,1,1,73,169.25,Mawar
24.39,1,1,74.73,236.07,Mawar
17.68,3,1,71.59,127.86,Mawar
25.62,3,1,74.02,167.78,Mawar
21.91,2,1,78.89,176.44,Mawar
24.67,3,1,76.24,240.62,Mawar
29.89,2,1,75.88,129.65,Mawar
20.38,1,1,79.28,145.95,Mawar
26.25,1,1,71.02,201.77,Mawar
24.63,2,1,77.98,171.04,Mawar
27.99,3,1,70.39,134.72,Mawar
29.89,3,1,79.84,225.18,Mawar
28.65,3,1,72.26,158.82,Mawar
17.2,3,1,76.55,210.05,Mawar
24.53,1,1,71.24,189.48,Mawar
20.31,2,1,76.04,143.54,Mawar
29.1,3,1,72.15,160.59,Mawar
21.14,3,1,78.87,156.43,Mawar
25.68,2,1,73.38,190.54,Mawar
20.22,1,1,73.14,221.76,Mawar
22.88,3,1,74.18,197.75,Mawar
26.26,2,1,72.46,192.48,Mawar
29.77,3,1,76.55,244.58,Mawar
29.17,2,1,79.64,179.04,Mawar
25.67,3,1,78.09,238.36,Mawar
16.71,2,1,78.62,153.75,Mawar
17.58,1,1,77.2,144.49,Mawar
29,2,1,73.32,220.66,Mawar
21.79,2,1,80.51,145.31,Mawar
24.52,1,1,75.31,185.25,Mawar
28.03,1,1,78.68,126.76,Mawar
28.16,2,1,72.38,166.63,Mawar
21.41,2,1,74.83,176.52,Mawar
24.21,3,1,75.73,168.94,Mawar
25.64,2,1,75.99,146.05,Mawar
22.17,2,1,80.28,244.15,Mawar
23.86,1,1,78.26,197.09,Mawar
23.58,3,1,77.99,222.42,Mawar
27.02,3,1,76.62,246.58,Mawar
27.25,2,1,71.86,203.32,Mawar
29.05,2,1,71.35,221.53,Mawar
29.19,3,1,72.15,203.39,Mawar
29.22,2,1,74.07,238.32,Mawar
16.23,3,1,80.29,167.52,Mawar
18.82,3,1,79.04,241.44,Mawar
23,3,1,71.2,156.89,Mawar
17.06,2,1,79.34,190.48,Mawar
29.96,1,1,74.5,168.82,Mawar
28.13,3,1,77.07,222.89,Mawar
16.67,2,1,71.94,141.04,Mawar
28.43,2,1,71.8,227.87,Mawar
20.53,1,1,79.12,192.29,Mawar
29.53,1,1,74.94,243.42,Mawar
20.65,3,1,78.55,182.02,Mawar
19.16,1,1,78.45,163.32,Mawar
20.04,2,1,80.4,239.33,Mawar
24.21,2,1,80.07,198.87,Mawar
23.82,3,1,77.16,140.83,Mawar
23.46,2,1,76.75,194.84,Mawar
16.95,3,1,79.37,158.69,Mawar
25.98,1,1,78.03,216.51,Mawar
20.42,2,1,74.77,194.82,Mawar
23.45,1,1,72.95,140,Mawar
25.24,3,1,73.88,179.8,Mawar
27.75,3,1,73.26,211.57,Mawar
20.33,3,1,74.71,141.08,Mawar
22.68,1,1,80.85,199.9,Mawar
25.06,3,1,80,128.01,Mawar
24.55,2,1,73.2,189.11,Mawar
27.59,1,1,72.34,125.84,Mawar
19.88,3,1,70.43,169.35,Mawar
16.9,3,1,80.76,171.67,Mawar
19.78,1,1,76.41,180.72,Mawar
28.89,3,1,80.62,234.56,Mawar
23.21,1,1,74.94,144.92,Mawar
17.86,3,1,71.57,196.68,Mawar
29.12,3,1,80.92,160.5,Mawar
16.25,1,1,71.39,238.42,Mawar
21.54,3,1,70.8,131.31,Mawar
20.81,3,1,71.48,145.1,Mawar
27.8,3,1,78.17,216.32,Mawar
20.63,3,1,71.46,228.55,Mawar
24.46,3,1,76.28,206.64,Mawar
22.39,2,1,72.66,246.76,Mawar
19.87,1,1,74.17,186.5,Mawar
29.93,1,1,73.87,167.05,Mawar
21.94,1,1,75.11,132.51,Mawar
21.17,1,1,73.1,205.82,Mawar
24.64,3,1,79.58,193.86,Mawar
20.41,3,1,80.79,154.27,Mawar
23.08,2,1,75.68,219.86,Mawar
22.56,2,1,75.36,142.22,Mawar
25.55,1,1,76.55,149.59,Mawar
22.44,2,1,71.03,150.38,Mawar
19.72,3,1,73.38,197.54,Mawar
28.88,3,1,78.3,129.26,Mawar
19.54,3,1,76.53,179.23,Mawar
26.3,2,1,79.15,246.43,Mawar
17.31,2,1,73.72,221.3,Mawar
22.59,2,1,73.65,224.04,Mawar
23.99,3,1,75.1,235.95,Mawar
22.16,3,1,73.17,176.48,Mawar
28.11,3,1,73.07,160.01,Mawar
25.93,1,1,74.41,244.99,Mawar
28.2,3,1,75.15,206,Mawar
26.84,1,1,76.98,144.19,Mawar
18.44,3,1,74.04,248.52,Mawar
27.6,2,1,78.04,208.98,Mawar
21.37,3,1,78.43,223.21,Mawar
16.97,1,1,80.03,156.32,Mawar
17.83,1,1,77.98,187.39,Mawar
29.97,1,1,71.96,142.71,Mawar
18.33,2,1,70.99,171.85,Mawar
20.59,2,1,70.56,193.46,Mawar
18.76,2,1,72.87,177.88,Mawar
24.95,1,1,73.71,133.55,Mawar
19.3,2,1,73.86,215.44,Mawar
19.71,1,1,70.08,222.22,Mawar
29.73,3,1,71.87,175.74,Mawar
20.51,3,1,70.58,154.9,Mawar
28.26,1,1,80.84,210.07,Mawar
28.99,2,1,74.05,196.32,Mawar
16.22,2,1,77.63,206.88,Mawar
28.68,2,1,76.48,171.88,Mawar
24.9,3,1,78.51,203,Mawar
17.33,3,1,78.97,175.68,Mawar
26.67,3,1,74.35,192.4,Mawar
19.78,1,1,75.17,159.77,Mawar
16.08,2,1,70.1,175.46,Mawar
27.04,1,1,77.26,160.09,Mawar
24.88,3,1,72.46,205.79,Mawar
17.09,2,1,74.09,145.29,Mawar
16.55,1,1,75.83,197.82,Mawar
25.09,1,1,74.84,197.7,Mawar
17.6,1,1,76.57,227.27,Mawar
26.22,1,1,80.55,218.76,Mawar
29.22,1,1,78.26,128.26,Mawar
29.68,2,1,79.68,200.32,Mawar
29.51,1,1,76.29,135.01,Mawar
19.7,3,1,80.18,134.22,Mawar
18.64,3,1,78.42,229.93,Mawar
16.55,3,1,77.13,157.63,Mawar
26.82,2,1,72.33,217.33,Mawar
18.91,1,1,72.9,248.14,Mawar
22.8,3,1,72.91,248.55,Mawar
25.26,2,1,72.72,212.46,Mawar
21.1,3,1,72.24,195.51,Mawar
16.18,2,1,78.02,226.34,Mawar
26.81,3,1,75.62,148.02,Mawar
21.62,2,1,73.32,248.77,Mawar
24.85,2,1,77.87,150.26,Mawar
21.67,2,1,77.67,212.31,Mawar
26.74,1,1,77.07,134.01,Mawar
23.79,3,1,78.22,143.72,Mawar
17.77,2,1,72.3,150.46,Mawar
25.51,2,1,77.18,179,Mawar
28.01,1,1,75.66,151.35,Mawar
17.04,3,1,80.47,218.42,Mawar
16.32,1,1,73.3,163.35,Mawar
30,3,1,70.37,169.99,Mawar
18.68,3,1,73.25,207.09,Mawar
18.27,1,1,77,128.9,Mawar
17.79,2,1,79.57,243.13,Mawar
17.64,2,1,71.41,171.99,Mawar
21.87,3,1,73.31,153.85,Mawar
28.41,1,1,80.97,223.35,Mawar
17.5,2,1,79.88,169.31,Mawar
18.28,3,1,71.62,169.46,Mawar
17.58,3,1,72.3,161.52,Mawar
27,3,1,73.85,137.31,Mawar
24.73,2,1,71.7,214.53,Mawar
26.25,3,1,80.27,201.3,Mawar
29.55,1,1,75.4,248.37,Mawar
26.79,3,1,70.03,203.17,Mawar
21.41,3,1,70.38,128.92,Mawar
28.73,3,1,71.87,184.25,Mawar
17.52,1,1,79.93,128.71,Mawar
22.23,1,1,71.36,165.87,Mawar
25,2,1,73.94,191.39,Mawar
20.73,2,1,72.39,244.15,Mawar
23.33,2,1,79.09,127.62,Mawar
29.28,1,1,79.99,245.91,Mawar
24.72,2,1,79.08,238.31,Mawar
24.94,3,1,75.07,209.44,Mawar
19.27,1,1,72.41,136.82,Mawar
20.2,2,1,72.11,245.62,Mawar
29.75,2,1,77.03,195.51,Mawar
24.86,3,1,75.47,125.12,Mawar
26.77,3,1,76.14,228.49,Mawar
21.12,2,1,79.48,152.73,Mawar
28.2,2,1,80.47,158.92,Mawar
23.04,1,1,79.95,199.49,Mawar
25.23,1,1,72.63,139.7,Mawar
26.48,2,1,74.62,240.54,Mawar
25.94,3,1,76.24,207.42,Mawar
23.66,3,1,75.38,167.94,Mawar
29.49,3,1,72.81,217.01,Mawar
29.03,2,1,72.75,232.89,Mawar
28.32,2,1,73.08,229.07,Mawar
20.63,2,1,76.24,198.63,Mawar
22.67,1,1,76.13,225.48,Mawar
18.79,3,1,77.98,145.13,Mawar
16.68,3,1,72.64,203.22,Mawar
29.4,1,1,80.24,169.22,Mawar
23.85,1,1,72.33,162.94,Mawar
27.47,3,1,77.53,143.15,Mawar
26.57,2,1,76.68,129.97,Mawar
29.05,2,1,71.09,127.36,Mawar
21.31,3,1,72.12,234.6,Mawar
28.18,1,1,78.99,210.63,Mawar
24.74,1,1,80.24,209.51,Mawar
16.48,3,1,74.74,200.08,Mawar
21.82,2,1,80.23,172.83,Mawar
28.58,3,1,70.02,169.13,Mawar
21.72,1,1,76.05,159.73,Mawar
29.3,1,1,79.22,167.86,Mawar
25.7,2,1,76.59,213.68,Mawar
22.5,3,1,79.4,186.64,Mawar
17.5,1,1,72.04,219.15,Mawar
26.21,3,1,72.88,136.64,Mawar
19.54,2,1,71.02,187.28,Mawar
18.16,2,1,71.06,173.36,Mawar
29.99,2,1,77.75,127.25,Mawar
23.39,2,1,70.97,145.68,Mawar
24.15,1,1,78.12,136.4,Mawar
23.43,1,1,78.24,169.53,Mawar
25.63,2,1,70.67,214.78,Mawar
29.75,2,1,71.28,205.68,Mawar
26.51,2,1,73.38,200.36,Mawar
23.01,3,1,70.71,187.08,Mawar
23.69,1,1,78.98,135.77,Mawar
18,2,1,75.09,193.48,Mawar
28.9,2,1,70.11,151.82,Mawar
26.35,3,1,78.4,231.06,Mawar
25.84,3,1,74.57,151.13,Mawar
16.3,1,1,74.83,228.33,Mawar
29.42,1,1,79.44,195.09,Mawar
28.41,1,1,74.98,172.56,Mawar
28.74,1,1,78.8,157.75,Mawar
28.03,2,1,74.42,189.52,Mawar
29.17,3,1,70.87,197.54,Mawar
20.14,2,1,73.84,143.35,Mawar
19.97,2,1,70.72,248.24,Mawar
17.34,2,1,72.28,147.07,Mawar
20.33,3,1,78.36,213.72,Mawar
26.26,3,1,72.65,247.22,Mawar
27.74,2,1,71.1,247.18,Mawar
20.27,3,1,73.73,219.9,Mawar
24.3,1,1,76.31,241.69,Mawar
28.08,3,1,72.81,220.61,Mawar
28.83,1,1,78.48,203.57,Mawar
22.8,3,1,80.91,151.71,Mawar
18.86,1,1,77.13,135.08,Mawar
29.66,3,1,77.51,130.13,Mawar
28.57,3,1,71.77,177.47,Mawar
23.02,1,1,79.12,198.67,Mawar
21.51,3,1,70.61,176.19,Mawar
20.34,1,1,80.06,217.06,Mawar
22.43,1,1,73.6,190.04,Mawar
24.16,2,1,72.83,160.37,Mawar
16.16,1,1,71.16,243.88,Mawar
18.37,2,1,75.98,173.66,Mawar
17.37,2,1,70.59,139.66,Mawar
23.41,3,1,75.38,223.68,Mawar
28.63,1,1,78.95,149.77,Mawar
19.25,1,1,78.34,137.27,Mawar
28.22,2,1,71.09,206.32,Mawar
24.14,3,1,75.32,218.81,Mawar
18.83,3,1,79.62,131.56,Mawar
22.24,1,1,77.68,207.59,Mawar
28.32,1,1,70.65,215.08,Mawar
28.02,1,1,72.12,203.22,Mawar
27.45,1,1,80.17,232.16,Mawar
23.49,1,1,77.31,129.57,Mawar
16.86,3,1,78.58,244.3,Mawar
29.27,3,1,76.05,203.55,Mawar
21.51,3,1,71.2,186.09,Mawar
17.33,3,1,75.34,135.8,Mawar
28.8,1,1,75.82,130.79,Mawar
29.43,3,1,74.9,234.4,Mawar
23.05,1,1,80.77,193.02,Mawar
24.46,1,1,73.17,142.47,Mawar
16.3,3,1,72.8,158.63,Mawar
24.87,3,1,74.92,191.58,Mawar
28.03,3,1,75.72,223.46,Mawar
20.34,1,1,73.52,173.75,Mawar
24.17,1,1,80.88,241.9,Mawar
27.66,1,1,71.27,148.07,Mawar
27.9,3,1,80.8,225.66,Mawar
18.11,2,1,80.08,151.04,Mawar
18.9,3,1,80.26,170.03,Mawar
22.89,2,1,74.22,238.1,Mawar
23.22,1,1,76.67,198.78,Mawar
18.56,1,1,76.4,140.48,Mawar
19.31,1,1,76.64,154.32,Mawar
19.88,3,1,70.66,125.18,Mawar
27.2,1,1,78.95,165.82,Mawar
24,3,1,74.04,191.11,Mawar
21.41,2,1,80.08,196.04,Mawar
19.26,1,1,72.04,242.86,Mawar
28.49,2,1,76.36,233.39,Mawar
25.02,3,1,76.58,234.15,Mawar
27.14,3,1,70.3,219.79,Mawar
16.5,2,1,72.1,189.09,Mawar
29.18,3,1,75.3,207.51,Mawar
16.03,3,1,76.56,201.92,Mawar
28.78,1,1,70.97,189.15,Mawar
26.47,2,1,73.4,216.89,Mawar
18.88,2,1,75.96,245,Mawar
23.33,1,1,77.47,180.31,Mawar
18.63,2,1,79.2,164.41,Mawar
21.78,2,1,78.36,248.29,Mawar
18.96,2,1,78.6,223.89,Mawar
29.37,2,1,73.09,247.45,Mawar
28.12,3,1,73.55,175.72,Mawar
18.35,1,1,76.92,249.45,Mawar
19.92,2,1,71.91,195.37,Mawar
26.76,1,1,80,178.99,Mawar
26.98,3,1,77.97,172.91,Mawar
24.89,2,1,70.64,168.95,Mawar
25.69,1,1,78.26,177.41,Mawar
21.64,1,1,75.75,186.83,Mawar
26.96,2,1,80.33,241.99,Mawar
29.63,3,1,75.55,203,Mawar
24.19,3,1,76.34,203.06,Mawar
20.24,3,1,79.23,187.88,Mawar
25.99,3,1,80.12,134.15,Mawar
20.23,2,1,79.81,162.89,Mawar
28.74,3,1,76.21,239.29,Mawar
16.79,3,1,76.89,160.66,Mawar
19.24,3,1,70.01,149.96,Mawar
17.77,1,1,76.29,126.51,Mawar
22.08,3,1,72.04,198.07,Mawar
22.48,3,1,76.4,132.16,Mawar
24.27,1,1,80.88,226.34,Mawar
17.34,1,1,73.8,193.71,Mawar
25.44,3,1,78,174.32,Mawar
23.96,1,1,75.29,224.8,Mawar
17.29,2,1,77.54,219.97,Mawar
16.39,2,1,79.22,174.21,Mawar
22.51,2,1,77.87,176.68,Mawar
18.93,3,1,73.1,155.55,Mawar
22.47,2,1,79.39,129.92,Mawar
20,2,1,80.77,153.98,Mawar
18.3,3,1,80.02,160.42,Mawar
22.01,1,1,76.56,212.07,Mawar
21.25,3,1,79.72,236.89,Mawar
18.13,3,1,71.74,156.36,Mawar
20.74,2,1,72.16,239.05,Mawar
20.9,1,1,72.83,153.4,Mawar
20.79,1,1,78.49,164.13,Mawar
27.15,3,1,72.65,234.71,Mawar
24.53,2,1,77.92,158.03,Mawar
18.71,2,1,79.21,145.23,Mawar
24.22,1,1,72.22,239.67,Mawar
24.28,1,1,76.04,202.36,Mawar
16.18,3,1,79.22,189.44,Mawar
22.46,2,1,70.83,220.58,Mawar
25.4,1,1,76.53,132.61,Mawar
27.49,2,1,72.14,134.9,Mawar
21.45,3,1,79.77,168.18,Mawar
27.75,2,1,79.66,180.84,Mawar
28.96,3,1,76.66,125.22,Mawar
18.11,2,1,73.99,225.4,Mawar
18.26,2,1,78.57,147.72,Mawar
26.68,1,1,73.08,173.06,Mawar
18.78,2,1,78.99,202.59,Mawar
25.67,2,1,72.2,228.27,Mawar
25.8,3,1,71.41,191.23,Mawar
19.48,3,1,77.57,172.94,Mawar
16.75,1,1,77.88,216.48,Mawar
26.44,1,1,73.27,182.41,Mawar
19.42,2,1,72.61,243.45,Mawar
27.63,2,1,80.2,219.57,Mawar
16.67,2,1,70.6,174.88,Mawar
24.45,2,1,76.51,180.63,Mawar
27.63,3,1,78.83,227.05,Mawar
18.64,3,1,80.53,177.12,Mawar
16.37,1,1,78.17,211.03,Mawar
20.39,3,1,78.91,178,Mawar
29.61,3,1,80.2,214.01,Mawar
24.61,3,1,74.89,176.99,Mawar
19.11,1,1,70.73,159.79,Mawar
29.86,3,1,72.71,156.02,Mawar
27.74,3,1,54.75,113.3,Melati
25.25,1,1,51.02,100.98,Melati
28.7,3,1,57.09,101.97,Melati
28.05,3,1,65.48,105.22,Melati
24.62,3,1,59.16,111.71,Melati
26.93,2,1,70.08,100.01,Melati
25.57,3,1,78.99,115.81,Melati
30.17,1,1,72.23,102.3,Melati
32.23,3,1,55.65,104.32,Melati
31.66,1,1,58.34,116.74,Melati
33.36,1,1,54.5,118.43,Melati
25.44,2,1,56.96,105.93,Melati
35.91,3,1,73.16,110.96,Melati
25.43,2,1,77.61,114.66,Melati
35.93,3,1,72.94,113.97,Melati
25.47,3,1,70.51,105.74,Melati
31.23,1,1,79.98,100.42,Melati
33.34,1,1,63.51,100.3,Melati
34.28,3,1,79.44,102.2,Melati
29.93,3,1,78.79,110.48,Melati
29.05,3,1,60.66,118.13,Melati
32.16,1,1,56.39,118.1,Melati
27.23,1,1,53.22,109.25,Melati
33.72,3,1,80.64,109.39,Melati
29.27,3,1,66.46,100.68,Melati
31.93,1,1,57.37,100.52,Melati
32.03,3,1,68.27,102.44,Melati
33.99,2,1,63.82,101.94,Melati
32.64,3,1,74.01,110.46,Melati
24.54,1,1,54.53,108.29,Melati
28.03,3,1,77.88,100.29,Melati
35.23,3,1,74.49,111.21,Melati
26.62,1,1,73,114.76,Melati
33.58,3,1,78.48,111.02,Melati
29.36,3,1,59.89,100.01,Melati
26.44,1,1,72.43,112.28,Melati
24.22,1,1,51.8,118.4,Melati
30.01,1,1,61.1,116.95,Melati
25.83,3,1,66.73,117.18,Melati
34.03,2,1,78.89,118.29,Melati
30.65,2,1,74.23,115.14,Melati
26.92,1,1,53.4,106.89,Melati
30.08,3,1,73.8,118.73,Melati
30.41,3,1,53.92,109.85,Melati
30.75,3,1,75.37,109.91,Melati
35.03,1,1,75.19,103.77,Melati
29.33,3,1,78.37,110.19,Melati
35.94,3,1,80.93,105.36,Melati
32.13,2,1,51.85,105.16,Melati
24.43,1,1,50.72,116.35,Melati
26.9,1,1,70.98,118.16,Melati
24.33,1,1,53.92,112.88,Melati
35.21,3,1,73.55,107.39,Melati
30.04,3,1,57.17,105.79,Melati
35.05,3,1,50.8,116.25,Melati
31.98,2,1,51.58,113.13,Melati
30.65,3,1,63.07,103.37,Melati
25.45,1,1,77.08,109.2,Melati
29.46,3,1,80.75,110.95,Melati
34.64,3,1,73.32,109.86,Melati
29.72,1,1,52.68,103.8,Melati
28.3,3,1,80.74,106.02,Melati
32.59,1,1,52.26,110.69,Melati
24.19,3,1,55.97,112.9,Melati
32.95,3,1,74.63,106.04,Melati
33.24,1,1,56.79,101.18,Melati
34.88,1,1,63.78,108.77,Melati
35.88,2,1,63.42,115.06,Melati
30.88,3,1,57.31,106.67,Melati
26.01,3,1,71.47,103.72,Melati
34.81,3,1,55.68,117.01,Melati
25.05,2,1,66.21,100.68,Melati
25.67,3,1,74.42,104.17,Melati
34.38,1,1,63.95,100.29,Melati
31.22,1,1,78.46,113.03,Melati
30.85,1,1,68.04,118.23,Melati
24.81,3,1,54.05,118.73,Melati
28.28,3,1,75.41,110.43,Melati
24.15,2,1,76.62,115.77,Melati
35.89,1,1,69.26,115.73,Melati
28.13,3,1,74.29,103.94,Melati
33.61,1,1,73.06,109.85,Melati
32.42,1,1,65.6,105.41,Melati
30.83,1,1,67.42,114.7,Melati
32.08,1,1,62.1,114.65,Melati
25.39,1,1,71.52,105.29,Melati
30.62,2,1,57.95,116.5,Melati
27.59,3,1,66.61,107.4,Melati
30.87,2,1,64.47,102.64,Melati
27.26,1,1,53.75,117.51,Melati
25.27,3,1,65.99,104.79,Melati
25.5,1,1,61.27,115.93,Melati
25.63,1,1,60.48,114.01,Melati
33.6,3,1,52.97,114.83,Melati
30.87,1,1,76.73,113.25,Melati
30.87,1,1,72.59,116.31,Melati
27.06,2,1,67.42,103.45,Melati
33.9,3,1,75.76,118.73,Melati
27.75,1,1,66.37,111.7,Melati
27.91,1,1,58.53,110.55,Melati
24.47,1,1,73.3,117.91,Melati
28.96,3,1,61.9,117.91,Melati
28.96,1,1,78.67,118.32,Melati
29.91,1,1,60.1,117.26,Melati
27.24,3,1,58.54,110.53,Melati
25.94,2,1,59.85,118.88,Melati
29.45,2,1,61.17,101.35,Melati
27.82,3,1,64.39,100.66,Melati
28.47,3,1,51.08,114.47,Melati
26.82,2,1,51.74,115.31,Melati
27.58,3,1,61.97,106.97,Melati
28.63,1,1,59.18,101.28,Melati
31.97,1,1,69.28,112.05,Melati
31.75,1,1,69.24,102.67,Melati
35.09,2,1,52.52,109.72,Melati
35.9,3,1,57.04,114.77,Melati
35.8,1,1,69.48,110.81,Melati
35.17,3,1,77.82,110.05,Melati
31.08,3,1,51.08,112.06,Melati
25.6,3,1,63.4,101.51,Melati
26.44,3,1,73.33,106.75,Melati
35.74,1,1,61.27,116.04,Melati
27.94,3,1,73.23,114.72,Melati
28.09,1,1,55.85,116.79,Melati
30.35,3,1,54.17,114.36,Melati
24.04,3,1,71.74,108.93,Melati
30.63,3,1,56.74,106.16,Melati
25.79,3,1,51.23,110.14,Melati
29.34,1,1,70.51,107.54,Melati
25.03,1,1,72.57,118.19,Melati
26.24,1,1,74.5,118.34,Melati
28.52,3,1,50.66,112.54,Melati
30.3,1,1,69.96,111.85,Melati
31.55,2,1,73.15,117.32,Melati
35.61,3,1,68.12,110.58,Melati
25.27,1,1,73.36,109.23,Melati
25.29,2,1,64.87,116.56,Melati
24.02,2,1,73.6,116.25,Melati
27.34,3,1,76.69,107.29,Melati
33.62,1,1,50.03,118.48,Melati
32.02,3,1,78.88,105.84,Melati
33.82,1,1,76.67,112.15,Melati
35.82,1,1,73.86,116.18,Melati
35.15,1,1,57.35,111.13,Melati
32.38,3,1,62.13,111.28,Melati
24.27,3,1,71.56,101.87,Melati
24.77,2,1,63.5,106.06,Melati
35.89,3,1,73.32,107.93,Melati
29.04,1,1,76.66,107.06,Melati
33.7,3,1,68.82,105.83,Melati
30.49,1,1,71.5,100.4,Melati
35.19,1,1,53.44,106.14,Melati
32.84,2,1,68.82,116.31,Melati
30.96,3,1,52.75,113.66,Melati
28.88,2,1,50.67,102.01,Melati
29.64,2,1,72.87,101.99,Melati
24.28,2,1,76.3,109.65,Melati
26.52,3,1,71.52,111.33,Melati
35.56,2,1,69.93,101.15,Melati
28.74,3,1,71.23,115.51,Melati
25.13,1,1,79.82,102.44,Melati
28.73,1,1,59.01,116.69,Melati
25.52,1,1,71.44,115.94,Melati
34.35,3,1,63.76,113.23,Melati
34.59,3,1,63.22,113.03,Melati
34.85,1,1,72.44,110.5,Melati
24.26,2,1,68.93,108.41,Melati
33.99,3,1,75.67,112.9,Melati
28.59,2,1,72.85,116.59,Melati
26.12,1,1,75.75,104,Melati
26.81,2,1,52.92,113.72,Melati
29.61,1,1,67.78,103.74,Melati
27.5,3,1,55.52,117.02,Melati
34.42,1,1,61.44,111.16,Melati
25.49,1,1,70.71,102.2,Melati
30.89,3,1,50.99,100.04,Melati
27.87,1,1,50.01,108.86,Melati
25.41,3,1,79.79,112.26,Melati
26.66,2,1,63.83,118.4,Melati
31.4,1,1,51.56,106.91,Melati
33.6,2,1,51.64,100.98,Melati
31.29,1,1,79.52,111.43,Melati
30.92,1,1,80.17,103.19,Melati
29.46,2,1,60.72,118.6,Melati
29.84,1,1,55.61,107.37,Melati
27.75,1,1,63.39,110.35,Melati
30.59,1,1,50.96,104.99,Melati
31.77,1,1,67.49,117.21,Melati
30.03,1,1,58.54,101.39,Melati
25.78,1,1,64.7,104.62,Melati
33.5,2,1,58.59,100.77,Melati
33.88,1,1,62.77,117.86,Melati
34.07,2,1,73.62,106.7,Melati
27.32,1,1,61.83,105.96,Melati
33.25,1,1,55.76,115.85,Melati
32.47,1,1,78.26,116.79,Melati
28.12,1,1,71.84,112.01,Melati
33.81,1,1,53.35,116.37,Melati
31.34,1,1,58.59,117.98,Melati
31.78,2,1,64.96,108.19,Melati
28.13,1,1,68.77,109.99,Melati
26.78,3,1,61.23,103.52,Melati
34.45,1,1,76.29,116.99,Melati
26.41,1,1,61.46,112.05,Melati
30.21,1,1,68.02,117.74,Melati
24.24,3,1,62.67,107.17,Melati
27.33,1,1,79.13,118.53,Melati
24.14,1,1,56.08,110.69,Melati
24.66,3,1,71.77,113.88,Melati
28.13,1,1,74.9,112.03,Melati
30.61,1,1,72.73,100.85,Melati
33.56,2,1,53.7,105.28,Melati
33.65,3,1,52.45,117.75,Melati
24.71,3,1,77.85,110.81,Melati
35.66,1,1,67.55,101.79,Melati
33.07,1,1,72.9,112.15,Melati
35.84,3,1,77.43,107.27,Melati
24.98,2,1,57.66,115.58,Melati
25.05,1,1,64.8,104.18,Melati
30.04,1,1,79.38,118.9,Melati
28.81,1,1,62.67,115.14,Melati
35.56,1,1,64.89,101.31,Melati
27.64,2,1,64.17,104.13,Melati
28.24,1,1,67,116.15,Melati
24.18,1,1,76.29,104.47,Melati
34.96,1,1,62.6,118.67,Melati
32.9,3,1,60.98,107.42,Melati
26.91,1,1,69.44,100.13,Melati
29.55,3,1,53.32,113.12,Melati
25.51,1,1,79.42,107.44,Melati
25.71,2,1,55.84,111.38,Melati
32.23,1,1,61.24,109.57,Melati
29.07,2,1,73.06,107.41,Melati
31.07,1,1,68.04,115.71,Melati
24.18,2,1,56.66,114.72,Melati
29.45,2,1,71.43,118.37,Melati
26.92,3,1,77.02,108.84,Melati
31.11,3,1,53.04,106.04,Melati
27.05,1,1,65.71,114.63,Melati
24.69,3,1,58.79,107.9,Melati
26.88,2,1,55.34,100.97,Melati
24.21,1,1,67.71,114.46,Melati
26.24,3,1,80.43,109.38,Melati
32.56,1,1,78.85,112.03,Melati
34.27,3,1,78.52,117.07,Melati
33.49,2,1,77.85,104.1,Melati
26.49,1,1,75.11,100.53,Melati
31.83,1,1,72.33,101.64,Melati
25.48,1,1,77.36,108.18,Melati
26.07,1,1,51.06,103.5,Melati
31.99,1,1,55.25,111.26,Melati
29.33,1,1,75.82,114.53,Melati
29.52,3,1,54.96,112.32,Melati
27.97,3,1,68.65,106.73,Melati
28.15,1,1,55.33,108.07,Melati
29.37,3,1,66.79,102.06,Melati
34.42,3,1,79.14,116.4,Melati
25.82,3,1,68.91,115.39,Melati
30.35,1,1,80.27,108.99,Melati
24.07,1,1,62.78,104.42,Melati
32.48,1,1,63.34,103.84,Melati
33.9,2,1,65.21,118.41,Melati
34.03,3,1,65.38,101.6,Melati
32.31,3,1,54.23,118.87,Melati
27.54,1,1,65.38,101.29,Melati
25.03,1,1,75.01,117.89,Melati
27.56,1,1,51.9,116.04,Melati
34.28,1,1,60.58,104.13,Melati
26.78,2,1,52.92,115.63,Melati
32.46,1,1,50.45,112.91,Melati
28.78,3,1,76.19,100.26,Melati
25.33,1,1,60.66,111.09,Melati
26.31,3,1,59.38,100.88,Melati
33.52,3,1,56.45,110.05,Melati
35.55,3,1,59.26,105.51,Melati
30.43,1,1,80.42,108.51,Melati
32.03,3,1,73.06,105.83,Melati
30.46,3,1,65.38,105.87,Melati
26.79,3,1,56.52,107.65,Melati
34.21,3,1,50.58,104.68,Melati
34.42,3,1,79.6,113.07,Melati
27.16,3,1,71.97,103.13,Melati
29.24,1,1,53.67,101.56,Melati
